Unnamed: 0,Unnamed: 0.1,id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author,lda_cluster
280,280,1244260934593511425,2020-03-29 13:51:38+00:00,It's ridiculous that the current occupant of the White House continues to plot ways to reward corporate America while undermining workers. He shows everyday that he *is not* taking the #Coronavirus crisis with the seriousness that is required.,ridiculous current occupant White House continue plot way reward corporate America undermine worker show everyday take Coronavirus crisis seriousness require,737,#Coronavirus,<UNK>,TeamPelosi,6
281,281,1244256575633739784,2020-03-29 13:34:19+00:00,Trump's downplaying of the gravity of the #Coronavirus cost American lives. He was not prepared. He cannot continue down this path. It's such a tragedy.,Trump downplaying gravity Coronavirus cost american life prepared continue path tragedy,1133,#Coronavirus,<UNK>,TeamPelosi,3
282,282,1244254706177802242,2020-03-29 13:26:53+00:00,What did the President know and when did he know it? People are dying.,President know know People die,6933,<UNK>,<UNK>,TeamPelosi,1
283,283,1243735348779397121,2020-03-28 03:03:09+00:00,"Almost two years ago Republicans, #MoscowMitch, Paul Ryan and Trump rammed through the nearly $2 trillion #GOPTaxScam that benefits the ultra-wealthy and harms our children and future. Today's actions were the least we could do #ForThePeople. We have *much more* to accomplish.",year Republicans MoscowMitch Paul Ryan Trump ram nearly trillion GOPTaxScam benefit ultra wealthy harm child future today action ForThePeople accomplish,3566,#MoscowMitch #GOPTaxScam #ForThePeople,<UNK>,TeamPelosi,6
284,284,1243732042552168448,2020-03-28 02:50:01+00:00,"Never forget: The current occupant of the White House lied to us. He said everything was great. He said he had this under ""control."" Yet here we are. Over 1,500 deaths now. We need to be there #ForThePeople; we need to put #FamiliesFirst during this unprecedented crisis https://twitter.com/TeamPelosi/status/1243201346024681472","forget current occupant White House lie say great say control 1,500 death need ForThePeople need FamiliesFirst unprecedented crisis",1014,#ForThePeople #FamiliesFirst,<UNK>,TeamPelosi,1
285,285,1243714636429643777,2020-03-28 01:40:51+00:00,It's no surprise to anyone that the current occupant of the White House would make such a statement. But rest assured that *we will* provide accountability and oversight. That's the difference between them and us: we are worker-focused while they prioritize corporations. https://twitter.com/kyledcheney/status/1243664170496688129,surprise current occupant White House statement rest assure provide accountability oversight difference worker focus prioritize corporation,2498,<UNK>,<UNK>,TeamPelosi,6
286,286,1243260584541503488,2020-03-26 19:36:36+00:00,There’s a crisis devastating our country. Millions are struggling. Make no mistake: we will continue taking action to put #FamiliesFirst.,crisis devastate country million struggle mistake continue take action FamiliesFirst,499,#FamiliesFirst,<UNK>,TeamPelosi,6
287,287,1243222370711670786,2020-03-26 17:04:45+00:00,Republicans had put forth a corporate-oriented proposal. We made it worker-focused — and we'll continue putting #FamiliesFirst. We aren't done; there's more work to do.,Republicans forth corporate orient proposal worker focus continue put FamiliesFirst work,1384,#FamiliesFirst,<UNK>,TeamPelosi,6
288,288,1243209637735923712,2020-03-26 16:14:10+00:00,They're risking their lives for us. We need to be there for them as well. Thank you to all the first-responders and health care workers on the frontlines of the crisis.,risk life need thank responder health care worker frontline crisis,695,<UNK>,<UNK>,TeamPelosi,6
289,289,1243201365582675969,2020-03-26 15:41:17+00:00,But let it be known: Republicans in the Senate voted to deprive workers from much-needed assistance. It's goes to show that they're not looking out for our workers first.,know Republicans Senate vote deprive worker need assistance go look worker,181,<UNK>,<UNK>,TeamPelosi,1
290,290,1243201354560143362,2020-03-26 15:41:15+00:00,We secured key victories for our workers. ✅,secure victory worker white_heavy_check_mark,103,<UNK>,<UNK>,TeamPelosi,6
291,291,1243201346024681472,2020-03-26 15:41:13+00:00,"Nearly 1,000 deaths in the United States. It's a tragedy. That's why Democrats are taking bold action: testing, testing, testing; masks, masks, masks; addressing the emergency health needs while putting our workers and #FamiliesFirst.","nearly 1,000 death United States tragedy Democrats take bold action testing testing testing mask mask mask address emergency health need put worker FamiliesFirst",675,#FamiliesFirst,<UNK>,TeamPelosi,3
292,292,1243157004836843522,2020-03-26 12:45:01+00:00,Trump’s chaotic response coupled with misinformation and obstruction fails to address Americans’ real concerns. He continues to be out of touch with the people.,Trump chaotic response couple misinformation obstruction fail address Americans real concern continue touch people,3853,<UNK>,<UNK>,TeamPelosi,6
293,293,1243153417599700994,2020-03-26 12:30:46+00:00,“Trump administration cut staff by more than two-thirds at a key U.S. public health agency”,trump administration staff third U.S. public health agency,1227,<UNK>,<UNK>,TeamPelosi,6
294,294,1242964407803678720,2020-03-25 23:59:42+00:00,"To every single American: we are in this together, and we will get through this sad time in our country. -NP",single American time country,629,<UNK>,<UNK>,TeamPelosi,6
295,295,1242960142066429952,2020-03-25 23:42:45+00:00,💪🏻✊🏻💁🏻‍♀️,flexed_biceps_light_skin_tone::raised_fist_light_skin_tone::woman_tipping_hand_light_skin_tone,247,<UNK>,<UNK>,TeamPelosi,0
296,296,1242949948003450880,2020-03-25 23:02:15+00:00,"Americans know Trump undermined the gravity of the #Coronavirus crisis. While *still* threatening our health care, he failed to take decisive, common-sense action. Now, Americans are learning that Senate Republicans are holding up the assistance to workers and families. Enough.",Americans know Trump undermine gravity Coronavirus crisis threaten health care fail decisive common sense action Americans learn Senate Republicans hold assistance worker family,2753,#Coronavirus,<UNK>,TeamPelosi,6
297,297,1242944651704893440,2020-03-25 22:41:12+00:00,Our country is facing a serious health crisis with a grave impact on our economy. Yet Mitch McConnell and Senate Republicans want to prioritize big corporations over Americans losing their jobs or hours. We *need* to be putting #FamiliesFirst.,country face health crisis grave impact economy Mitch McConnell Senate Republicans want prioritize corporation Americans lose job hour need put FamiliesFirst,902,#FamiliesFirst,<UNK>,TeamPelosi,6
298,298,1242526686710726656,2020-03-24 19:00:21+00:00,📽️Our economy will thrive when our people are well. But central to all of that is stopping the spread of the #Coronavirus. We have the best minds in the country 24/7 trying to find a cure. Listen to the science. Let's get the job done #ForThePeople. 📽️,film_projector_selector economy thrive people central stop spread Coronavirus good mind country 24/7 try find cure listen science ForThePeople film_projector_selector,1764,#Coronavirus #ForThePeople,<UNK>,TeamPelosi,6
299,299,1242521330190254082,2020-03-24 18:39:04+00:00,To our health care workers and those on the frontlines: we are fighting for you and for your safety. We are in this together.,health care worker frontline fight safety,429,<UNK>,<UNK>,TeamPelosi,6
300,300,1242517981059518465,2020-03-24 18:25:46+00:00,We need to put #FamiliesFirst during this crisis. They are relying on us to prioritize their health and economic security -- not that of big corporations.,need FamiliesFirst crisis rely prioritize health economic security corporation,957,#FamiliesFirst,<UNK>,TeamPelosi,6
301,301,1242494237683396608,2020-03-24 16:51:25+00:00,"What Trump is suggesting is a formula for more uncertainty, more infections and more harm to the economy. We'll be better off if we listen to the science. Dr. Fauci has been a tremendous scientific source to every challenge we've faced. He's a truth-teller. That's what we need.",Trump suggest formula uncertainty infection harm economy well listen science Fauci tremendous scientific source challenge face truth teller need,5547,<UNK>,<UNK>,TeamPelosi,3
302,302,1242470409137786881,2020-03-24 15:16:44+00:00,"We have a responsibility to put our children, our workers and #FamiliesFirst and foremost. We have to get this done. We remain optimistic.",responsibility child worker FamiliesFirst foremost remain optimistic,2070,#FamiliesFirst,<UNK>,TeamPelosi,6
303,303,1242155999949197316,2020-03-23 18:27:23+00:00,We are in a public health crisis. Drop the lawsuit that destroys the Affordable Care Act and protections for people with pre-existing conditions.,public health crisis drop lawsuit destroy Affordable Care protection people existing condition,4477,<UNK>,<UNK>,TeamPelosi,6
304,304,1242105265253683204,2020-03-23 15:05:47+00:00,"A reminder on today's 10 year anniversary of the Affordable Care Act: Trump wants to ""terminate it"" in the midst of the #Coronavirus crisis. We, on the other hand, will not stop fighting to #ProtectOurCare and put #FamiliesFirst.",reminder today year anniversary Affordable Care trump want terminate midst Coronavirus crisis hand stop fight protectourcare FamiliesFirst,4350,#Coronavirus #ProtectOurCare #FamiliesFirst,<UNK>,TeamPelosi,6
