Unnamed: 0,Unnamed: 0.1,id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author,lda_cluster
797,797,1227669607466618886,2020-02-12 19:03:38+00:00,"Last night, Granite Staters chose to meet a new era of challenge with a new generation of leadership. Now we’re growing the coalition that will defeat this president. If you’re with us, chip in:",night Granite Staters choose meet challenge generation leadership grow coalition defeat president chip,311,<UNK>,<UNK>,PeteButtigieg,4
798,798,1227612058855800832,2020-02-12 15:14:57+00:00,Hay 14 millones de trabajadores sindicales en Estados Unidos que han dado una gran lucha por beneficios de salud provistos por sus empleadores. Medicare for All Who Want It protege sus planes y su libertad de escoger la mejor cobertura.,millone trabajadores sindicale Estados Unidos dado gran lucha beneficio salud provisto empleadore Medicare want protege plane libertad escoger mejor cobertura,478,<UNK>,<UNK>,PeteButtigieg,5
799,799,1227612058000203778,2020-02-12 15:14:57+00:00,"There are 14 million union workers in America who have fought hard for strong, employer-provided health benefits. Medicare for All Who Want It protects their plans and union members' freedom to choose the coverage that's best for them.",million union worker America fight hard strong employer provide health benefit Medicare want protect plan union member freedom choose coverage good,2247,<UNK>,<UNK>,PeteButtigieg,1
800,800,1227479110244618240,2020-02-12 06:26:39+00:00,"This election isn't just historic, it's urgent. And tonight, we look forward knowing this is our one shot not just to end the era of Donald Trump, but to launch the era that must come next. Join us as we turn the page to a new chapter in America's story: http://p4a.us/NH-Primary",election historic urgent tonight look forward know shot Donald Trump launch come join turn page chapter America story,666,<UNK>,<UNK>,PeteButtigieg,2
801,801,1227475403469664257,2020-02-12 06:11:56+00:00,"Thank you, New Hampshire. Tonight, you proved the power of a politics defined by addition, not polarization. And you showed that a campaign some said shouldn't be here at all is here to stay.",thank Hampshire tonight prove power politics define addition polarization show campaign say stay,1164,<UNK>,<UNK>,PeteButtigieg,2
802,802,1227466488862429184,2020-02-12 05:36:30+00:00,"Tonight was phenomenal for our campaign. We have defied expectations and shown that we are here to stay—and are full steam ahead toward Nevada, South Carolina, and beyond. I hope you can chip in tonight to keep this energy going: http://p4a.us/NH-Primary",tonight phenomenal campaign defy expectation show stay steam ahead Nevada South Carolina hope chip tonight energy go,790,<UNK>,<UNK>,PeteButtigieg,5
803,803,1227445918116589568,2020-02-12 04:14:46+00:00,I’m asking you to join us in taking a stand for a better future. Join us as we turn the page and open a new chapter in the American story. Join us:,ask join take stand well future join turn page open chapter american story join,235,<UNK>,<UNK>,PeteButtigieg,2
804,804,1227444630729482240,2020-02-12 04:09:39+00:00,"We can say to a Dreamer lying awake at night, questioning if this country is her own, that this country is your country too.",Dreamer lie awake night question country country country,219,<UNK>,<UNK>,PeteButtigieg,2
805,805,1227444629303431169,2020-02-12 04:09:39+00:00,"We can tell an autoworker buffeted by tectonic shifts in our economy—that yes our economic future has a place for you, and we need you in it.",tell autoworker buffet tectonic shift economy economic future place need,130,<UNK>,<UNK>,PeteButtigieg,1
806,806,1227444346959646720,2020-02-12 04:08:31+00:00,"We can say to a young woman in a headscarf enduring racial taunts, to a young man feeling fear instead of safety when he spots the lights of a police vehicle—you belong securely in the heart of the American project",young woman headscarf endure racial taunt young feel fear instead safety spot light police vehicle belong securely heart american project,153,<UNK>,<UNK>,PeteButtigieg,0
807,807,1227444125332594689,2020-02-12 04:07:38+00:00,"Together we will deliver a democracy worthy of the name. No more manipulated districts, no more dollars outvoting people. And—whether that’s the Black vote in Georgia, the Native vote in North Dakota, or the student vote here in New Hampshire—no more voter suppression.",deliver democracy worthy manipulated district dollar outvote people black vote Georgia native vote North Dakota student vote Hampshire voter suppression,163,<UNK>,<UNK>,PeteButtigieg,5
808,808,1227444124284047361,2020-02-12 04:07:38+00:00,"Together we will deliver the day where your race has no bearing on your health, your wealth, your access to education, or your experience with law enforcement.",deliver race bearing health wealth access education experience enforcement,122,<UNK>,<UNK>,PeteButtigieg,6
809,809,1227444123009003520,2020-02-12 04:07:38+00:00,Together we will stop sending our young people into the teeth of endless wars and start recruiting every American in the fight for our climate future.,stop send young people tooth endless war start recruit American fight climate future,89,<UNK>,<UNK>,PeteButtigieg,0
810,810,1227444121746518018,2020-02-12 04:07:38+00:00,Together we will stop enabling corporate greed and start raising wages; empowering workers and making good on the idea that one job should be enough.,stop enable corporate greed start raise wage empower worker make good idea,85,<UNK>,<UNK>,PeteButtigieg,1
811,811,1227444120462987266,2020-02-12 04:07:37+00:00,Together we are building a future in which there is no such thing as an uninsured American or an unaffordable prescription.,build future thing uninsured American unaffordable prescription,114,<UNK>,<UNK>,PeteButtigieg,1
812,812,1227443371364569089,2020-02-12 04:04:39+00:00,"This is the powerful majority we’re gathering together—it is a coalition of addition and not subtraction. A movement reaching into church basements and barbershops, into universities and union halls, carrying the same values everywhere we go.",powerful majority gather coalition addition subtraction movement reach church basement barbershop university union hall carry value,161,<UNK>,<UNK>,PeteButtigieg,0
813,813,1227443039423139840,2020-02-12 04:03:20+00:00,A fresh outlook is what makes new beginnings possible. And election after election has shown us that putting forward a new perspective is how Democrats win the White House.,fresh outlook make beginning possible election election show put forward perspective Democrats White House,118,<UNK>,<UNK>,PeteButtigieg,6
814,814,1227442844463501312,2020-02-12 04:02:33+00:00,"To win and to govern, we need to bring new voices to our capital. We need to get Washington working more like our best run cities and towns, rather than the other way around.",govern need bring voice capital need Washington work like good city town,113,<UNK>,<UNK>,PeteButtigieg,2
815,815,1227442843209388032,2020-02-12 04:02:33+00:00,We also know that we can’t defeat such disruptive president by relying on the same Washington framework and mindset.,know defeat disruptive president rely Washington framework mindset,104,<UNK>,<UNK>,PeteButtigieg,4
816,816,1227442481786236928,2020-02-12 04:01:07+00:00,We’re not going to defeat the most divisive president in modern history by tearing down anyone who doesn’t agree with us 100 percent of the time.,go defeat divisive president modern history tear agree percent time,384,<UNK>,<UNK>,PeteButtigieg,3
817,817,1227442479600893953,2020-02-12 04:01:06+00:00,"My competitors and I share the same fundamental goals—bringing balance to our economy, guaranteeing health care to every American, combating a climate crisis and a rising tide of gun violence. But we do differ in what we believe it will take to make that happen.",competitor share fundamental goal bring balance economy guarantee health care American combat climate crisis rise tide violence differ believe happen,155,<UNK>,<UNK>,PeteButtigieg,6
818,818,1227442223459061760,2020-02-12 04:00:05+00:00,"When a Commander-in-Chief pardons war criminals and punishes war heroes, while systematically demolishing the credibility of our country in the eyes of the world—we dare not risk four more years of this presidency—we must get this right.",commander chief pardon criminal punish hero systematically demolish credibility country eye world dare risk year presidency right,134,<UNK>,<UNK>,PeteButtigieg,3
819,819,1227442222121078784,2020-02-12 04:00:05+00:00,"When people of color fear for their own place in their own country, while infants are torn from their parents at the border—we must get this right.",people color fear place country infant tear parent border right,93,<UNK>,<UNK>,PeteButtigieg,0
820,820,1227442220812427265,2020-02-12 04:00:04+00:00,"When Americans live under an unaccountable president who will cut taxes for corporations and then cut Medicare, Medicaid, and Social Security for the rest of us—we must get this right.",american live unaccountable president taxis corporation Medicare Medicaid Social Security rest right,100,<UNK>,<UNK>,PeteButtigieg,1
821,821,1227441907405590535,2020-02-12 03:58:50+00:00,"We go forward knowing that this is our chance—our only chance—not just to end the era of Donald Trump, but to launch the era that must come next.",forward know chance chance Donald Trump launch come,120,<UNK>,<UNK>,PeteButtigieg,2
822,822,1227441819945926656,2020-02-12 03:58:29+00:00,"And if our campaign moves you, I hope you’ll go to http://peteforamerica.com and contribute what you can.",campaign move hope contribute,111,<UNK>,<UNK>,PeteButtigieg,2
823,823,1227441762584711169,2020-02-12 03:58:15+00:00,"We go forward fueled by hundreds of thousands of grassroots supporters—from the woman in Minnesota who donated in honor of the wife she lost to lung cancer, to the veteran from Connecticut who sent $19.68, in honor of the year he served in Vietnam. This campaign belongs to them.",forward fuel hundred thousand grassroots supporter woman Minnesota donate honor wife lose lung cancer veteran Connecticut send 19.68 honor year serve Vietnam campaign belong,144,<UNK>,<UNK>,PeteButtigieg,0
