Unnamed: 0,Unnamed: 0.1,id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author,lda_cluster
174,174,1266034933740515329,2020-05-28 15:53:44+00:00,"Nearly $4 million has been awarded to the Maine Department of Public Safety & local police departments to respond to COVID-19. This funding will help ensure that these brave men & women have the resources to not only protect others, but also to maintain their own health & safety.",nearly million award Maine Department Public Safety local police department respond covid-19 funding help ensure brave woman resource protect maintain health safety,9,<UNK>,<UNK>,SenatorCollins,1
175,175,1266002648060354560,2020-05-28 13:45:27+00:00,"During this public health crisis, America’s first responders have continued to work on the front lines and keep our communities safe. The next COVID-19 relief package must include additional funding to support these brave men and women.",public health crisis America responder continue work line community safe covid-19 relief package include additional funding support brave woman,21,<UNK>,<UNK>,SenatorCollins,1
176,176,1265733967019458560,2020-05-27 19:57:48+00:00,"USPS employees maintain this essential service despite increased risks due to COVID-19. Today, I thanked the hardworking employees at the Hampden USPS Processing Plant. The next COVID-19 relief bill must include emergency funding for USPS & protections for front-line USPS workers",usps employee maintain essential service despite increase risk covid-19 today thank hardworke employee Hampden USPS Processing Plant covid-19 relief bill include emergency funding USPS protection line USPS worker,55,<UNK>,<UNK>,SenatorCollins,1
177,177,1265667105019527170,2020-05-27 15:32:07+00:00,"More than 50% of Maine COVID-19 deaths have occurred in nursing homes or assisted living facilities. In order to help keep seniors safe, we must regularly test all residents & staff. I chaired the first Senate hearing on this issue & spoke about ways we can reduce the spread.",Maine COVID-19 death occur nursing home assist living facility order help senior safe regularly test resident staff chair Senate hearing issue speak way reduce spread,58,<UNK>,<UNK>,SenatorCollins,6
178,178,1265415888024543233,2020-05-26 22:53:52+00:00,"Great news for Medicare beneficiaries who require insulin! More than 1,750 Part D & Medicare Advantage plans have agreed to cap the co-pay for insulin at $35/month starting next year. Beneficiaries are expected to see average out-of-pocket savings of $446—or 66%—for their insulin","great news Medicare beneficiary require insulin 1,750 Medicare Advantage plan agree insulin month start year beneficiary expect average pocket saving 446—or 66%—for insulin",88,<UNK>,<UNK>,SenatorCollins,1
179,179,1265391802846191618,2020-05-26 21:18:10+00:00,"Bill & Julie Swain, the owners of Maine Stitching Specialties, received a Paycheck Protection Program (PPP) forgivable loan, which has provided them with crucial support during the COVID-19 pandemic. I will continue to work on behalf of Maine's small businesses.",Bill Julie Swain owner Maine Stitching Specialties receive Paycheck Protection Program forgivable loan provide crucial support covid-19 pandemic continue work behalf Maine small business,8,<UNK>,<UNK>,SenatorCollins,1
180,180,1265391801361412098,2020-05-26 21:18:09+00:00,"Seeing the need for face masks amid COVID-19, Maine Stitching Specialties in Skowhegan rose to the challenge & began producing face masks for their community. Their commitment to excellence & service is truly inspiring, & it was a pleasure to thank them for all of their hard work",see need face mask amid covid-19 Maine Stitching Specialties Skowhegan rise challenge begin produce face mask community commitment excellence service truly inspiring pleasure thank hard work,12,<UNK>,<UNK>,SenatorCollins,0
181,181,1265371321682321408,2020-05-26 19:56:47+00:00,"I am so proud of the hardworking Mainers at @newbalance who have stepped up to meet the challenge facing our country by producing face masks to help protect those on the front lines. Today, I visited the New Balance factory in Norridgewock to thank the employees for their efforts",proud hardworke mainer @newbalance step meet challenge face country produce face mask help protect line today visit Balance factory Norridgewock thank employee effort,13,<UNK>,@newbalance,SenatorCollins,6
182,182,1265282354421141507,2020-05-26 14:03:15+00:00,Farmers can begin applying for direct relief payments TODAY through the Coronavirus Food Assistance Program created by the CARES Act. I encourage all Maine farmers who have been harmed financially due to COVID-19 to apply for this federal assistance ASAP: http://Farmers.gov/cfap,farmer begin apply direct relief payment today Coronavirus Food Assistance Program create CARES encourage Maine farmer harm financially COVID-19 apply federal assistance ASAP,18,<UNK>,<UNK>,SenatorCollins,1
183,183,1265001253119168512,2020-05-25 19:26:15+00:00,"May those who have fallen in defense of our nation rest in peace, and may we always remember them.",fall defense nation rest peace remember,9,<UNK>,<UNK>,SenatorCollins,0
184,184,1265001251483324416,2020-05-25 19:26:15+00:00,"We also visited the grave of Medal of Honor recipient Master Sgt. Gary Gordon, a Lincoln native who earned this distinction for his heroic actions in the Battle of Mogadishu. We enjoyed meeting Dan Summers, the Lincoln director of public safety, who accompanied us to the grave.",visit grave Medal Honor recipient Master Gary Gordon Lincoln native earn distinction heroic action Battle Mogadishu enjoy meet Summers Lincoln director public safety accompany grave,8,<UNK>,<UNK>,SenatorCollins,4
185,185,1265001249340096519,2020-05-25 19:26:15+00:00,"This Memorial Day, my husband, Tom, and I placed flowers on the Lincoln Veterans Memorial to honor the brave men and women who served in our country’s armed forces.",Memorial husband place flower Lincoln Veterans Memorial honor brave woman serve country armed force,27,<UNK>,<UNK>,SenatorCollins,0
186,186,1264928364290244613,2020-05-25 14:36:37+00:00,"Throughout America, we set aside Memorial Day to honor those who gave their all for all of us. Despite the absence of big parades, celebrations, & fireworks this year, we should still take the time to honor those who have defended our country.",America aside Memorial honor give despite absence parade celebration firework year time honor defend country,60,<UNK>,<UNK>,SenatorCollins,0
187,187,1264229678526717952,2020-05-23 16:20:18+00:00,"PPP UPDATE: Nearly 3 out of 4 Maine small businesses have received funding through the Paycheck Protection Program according to the Census Bureau. This lifeline for small employers supports approximately 200,000 Maine jobs.","update nearly Maine small business receive funding Paycheck Protection Program accord Census Bureau lifeline small employer support approximately 200,000 Maine job",117,<UNK>,<UNK>,SenatorCollins,1
188,188,1263967335955783686,2020-05-22 22:57:50+00:00,NEW FUNDING: Maine nursing homes will receive $17.9 million to help protect the health of residents and staff and support long-term care facilities struggling with significant expenses or lost revenue due to COVID-19. https://www.collins.senate.gov/newsroom/following-senator-collins%E2%80%99-advocacy-hhs-releases-nearly-18-million-maine-nursing-home,FUNDING Maine nursing home receive 17.9 million help protect health resident staff support long term care facility struggle significant expense lose revenue covid-19,19,<UNK>,<UNK>,SenatorCollins,1
189,189,1263928481358000129,2020-05-22 20:23:27+00:00,Dirigo is not just Maine’s motto—it’s a way of life. I’m proud of the dedicated employees at @PuritanUSA &amp; @Cianbro who are working to rapidly bring a new factory online that will double the production of COVID-19 testing swabs to 40 million per month.,Dirigo Maine motto life proud dedicated employee @PuritanUSA @Cianbro work rapidly bring factory online double production covid-19 testing swab million month,10,<UNK>,@PuritanUSA @Cianbro,SenatorCollins,1
190,190,1263854236007313410,2020-05-22 15:28:25+00:00,"Maine farms are under increasing financial strain due to COVID-19. A bill I introduced with @SenatorBaldwin &amp; @SenAngusKing would provide immediate, flexible funding to help farmers who have lost business due to restaurant shutdowns &amp; market disruptions.",Maine farm increase financial strain covid-19 bill introduce @SenatorBaldwin @SenAngusKing provide immediate flexible funding help farmer lose business restaurant shutdown market disruption,15,<UNK>,@SenatorBaldwin @SenAngusKing,SenatorCollins,1
191,191,1263821839631073286,2020-05-22 13:19:41+00:00,"At a @SenateAging hearing I chaired, I spoke about the need for testing at nursing homes with Dr. Konetzka, who has conducted research on the disproportionate impact of COVID-19 on long-term care residents &amp; staff. She agreed—universal testing is needed in our nursing homes. 2/2",@senateaging hearing chair speak need testing nursing home Konetzka conduct research disproportionate impact COVID-19 long term care resident staff agree universal testing need nursing home,15,<UNK>,@SenateAging,SenatorCollins,1
